epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.91823,1.33658,2.7959,1.64139,0.63781,0.85,0.84682,0.63462,1.65749,1.07902,1.38868,0,0,0
